Aménageur;Opérateur;Enseigne;Id station;Nom Station;Adresse;Code INSEE;Nombre Points de charge;ID Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Observations;Date de Mise à Jour;Source;Coordonnees;Code Officiel Région;Code Officiel Département;Code EPCI;Nom de l'EPCI;Commune;Nom de la région;Nom du département
Communauté d'Agglomération Maubeuge Val de Sambre;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H02*P59392*001;MAUBEUGE - Rue de Croix;Rue de Croix 59600 MAUBEUGE;59392;2;FR*H02*E59392*001*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.276638, 3.975887;32;59;200043396;CA Maubeuge Val de Sambre;Maubeuge;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Maubeuge Val de Sambre;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H02*P59264*001;GOGNIES-CHAUSSÉE - Place de la République;Place de la République 59600 GOGNIES-CHAUSSÉE;59264;2;FR*H02*E59264*001*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.340729, 3.943025;32;59;200043396;CA Maubeuge Val de Sambre;Gognies-Chaussée;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Maubeuge Val de Sambre;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H02*P59392*006;MAUBEUGE - Av J jaures;Av J jaures 59600 MAUBEUGE;59392;2;FR*H02*E59392*006*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.281746, 3.957283;32;59;200043396;CA Maubeuge Val de Sambre;Maubeuge;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Valenciennes Métropole;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H03*P59606*004;VALENCIENNES - Place Verte;Place Verte 59300 VALENCIENNES;59606;4;FR*H03*E59606*004*3;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.357304, 3.528754;32;59;245901160;CA Valenciennes Métropole;Valenciennes;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Valenciennes Métropole;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H03*P59383*002;MARLY - Angle rue Barbara et Chemin Latéral;Angle rue Barbara et Chemin Latéral 59770 MARLY;59383;2;FR*H03*E59383*002*2;18.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.347294, 3.535965;32;59;245901160;CA Valenciennes Métropole;Marly;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Valenciennes Métropole;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H03*P59484*001;QUIÉVRECHAIN - Avenue Jean Jaurès;Avenue Jean Jaurès 59920 QUIÉVRECHAIN;59484;2;FR*H03*E59484*001*1;18.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.402695, 3.669055;32;59;245901160;CA Valenciennes Métropole;Quiévrechain;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Valenciennes Métropole;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H03*P59014*001;ANZIN - rue Gustave Thiétard;rue Gustave Thiétard 59410 ANZIN;59014;2;FR*H03*E59014*001*2;18.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.36853, 3.502086;32;59;245901160;CA Valenciennes Métropole;Anzin;HAUTS DE FRANCE;NORD
Communauté d'Agglomération du Boulonnais;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H05*P62746*002;SAINT-ÉTIENNE-AU-MONT - Place Victor Hugo;Place Victor Hugo 62360 SAINT-ÉTIENNE-AU-MONT;62746;2;FR*H05*E62746*002*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2021-01-02;https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-de-la-communaute-dagglomeration-du-boulonnais/#resource-1bf801fa-43c0-448e-949a-0a91ac15d11c;50.681152, 1.627756;32;62;246200729;CA du Boulonnais;Saint-Étienne-au-Mont;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Boulonnais;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H05*P62893*001;WIMEREUX - Rue du Château;Rue du Château 62930 WIMEREUX;62893;2;FR*H05*E62893*001*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2021-01-02;https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-de-la-communaute-dagglomeration-du-boulonnais/#resource-1bf801fa-43c0-448e-949a-0a91ac15d11c;50.778137, 1.619564;32;62;246200729;CA du Boulonnais;Wimereux;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Pays de Saint Omer;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H01*P62288*001;ECQUES - Rue du Brule;Rue du Brule 62129 ECQUES;62288;2;FR*H01*E62288*001*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.670177, 2.290505;32;62;200069037;CA du Pays de Saint-Omer;Ecques;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Pays de Saint Omer;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H01*P62765*008;SAINT-OMER - Place de l'Esplanade;Place de l'Esplanade 62500 SAINT-OMER;62765;2;FR*H01*E62765*008*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.751499, 2.2506;32;62;200069037;CA du Pays de Saint-Omer;Saint-Omer;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Pays de Saint Omer;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H01*P62811*001;THÉROUANNE - Route de Clarques, BP11;Route de Clarques, BP11 62129 THÉROUANNE;62811;3;FR*H01*E62811*001*1;36.0;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.6386, 2.26029;32;62;200069037;CA du Pays de Saint-Omer;Thérouanne;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Pays de Saint Omer;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H01*P62014*001;AIRE-SUR-LA-LYS - Rue des Alliés;Rue des Alliés 62120 AIRE-SUR-LA-LYS;62014;2;FR*H01*E62014*001*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.637455, 2.390785;32;62;200069037;CA du Pays de Saint-Omer;Aire-sur-la-Lys;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération du Pays de Saint Omer;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H01*P62811*001;THÉROUANNE - Route de Clarques, BP11;Route de Clarques, BP11 62129 THÉROUANNE;62811;3;FR*H01*E62811*001*3;36.0;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.6386, 2.26029;32;62;200069037;CA du Pays de Saint-Omer;Thérouanne;HAUTS DE FRANCE;PAS DE CALAIS
Communauté de Communes Flandre-Lys;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H09*P62736*001;SAILLY-SUR-LA-LYS - Rue de la Lys;Rue de la Lys 62840 SAILLY-SUR-LA-LYS;62736;2;FR*H09*E62736*001*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.657722, 2.769856;32;62;245900758;CC Flandre Lys;Sailly-sur-la-Lys;HAUTS DE FRANCE;PAS DE CALAIS
Communauté de Communes Flandre-Lys;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H09*P59400*001;MERVILLE - Avenue Clémenceau;Avenue Clémenceau  59660 MERVILLE;59400;2;FR*H09*E59400*001*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.643703, 2.640947;32;59;245900758;CC Flandre Lys;Merville;HAUTS DE FRANCE;NORD
Communauté de Communes du Coeur d'Ostrevent;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H07*P59227*001;FENAIN - Place des Fusilles;Place des Fusilles 59179 FENAIN;59227;2;FR*H07*E59227*001*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.36618, 3.300389;32;59;245901152;CC Cœur d'Ostrevent;Fenain;HAUTS DE FRANCE;NORD
Communauté de Communes du Pays d'Opale;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H11*P62412*001;HARDINGHEN - Rue Maurice Brouta;Rue Maurice Brouta 62132 HARDINGHEN;62412;2;FR*H11*E62412*001*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.806114, 1.818632;32;62;200072478;CC Pays d'Opale;Hardinghen;HAUTS DE FRANCE;PAS DE CALAIS
Communauté de Communes du Pays de Lumbres;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H10*P62534*002;LUMBRES - chemin du pressart;chemin du pressart 62380 LUMBRES;62534;2;FR*H10*E62534*002*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.706341, 2.11046;32;62;246201016;CC du Pays de Lumbres;Lumbres;HAUTS DE FRANCE;PAS DE CALAIS
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P59343*001;LESQUIN - Rue Du Calvaire;Rue Du Calvaire 59810 LESQUIN;59343;2;FR*G52*E59343*001*1;22.0;EF-T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2021-09-04;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte/#resource-01a6ccdc-e5c1-480e-b7aa-6cd15bba8393;50.582941, 3.116002;32;59;200093201;Métropole Européenne de Lille;Lesquin;HAUTS DE FRANCE;NORD
Communauté Urbaine d'Arras;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H06*P62041*005;ARRAS - Rue Albert 1er de Belgique;Rue Albert 1er de Belgique 62000 ARRAS;62041;2;FR*H06*E62041*005*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.291981, 2.774584;32;62;200033579;CU d'Arras;Arras;HAUTS DE FRANCE;PAS DE CALAIS
Communauté d'Agglomération Douaisis Agglo;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H04*P59178*018;DOUAI - Bd Pasteur;Bd Pasteur 59500 DOUAI;59178;2;FR*H04*E59178*018*2;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.364182, 3.073038;32;59;200044618;CA Douaisis Agglo;Douai;HAUTS DE FRANCE;NORD
Communauté d'Agglomération Douaisis Agglo;BOUYGUES ENERGIES ET SERVICES;pass pass électrique;FR*H04*P59569*002;SIN-LE-NOBLE - Piscine Tournesol;Piscine Tournesol 59450 SIN-LE-NOBLE;59569;2;FR*H04*E59569*002*1;22.0;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;2020-04-03;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-pass-pass-electrique/#resource-4e9608c9-442a-4b39-8ed3-3eb92491a9bb;50.362099, 3.116024;32;59;200044618;CA Douaisis Agglo;Sin-le-Noble;HAUTS DE FRANCE;NORD
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0279545;0045 - rue Saint-Jean;Rue Saint jean 02990 VIC SUR AISNE;02795;2;FR*S02*E0279545A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.40723095, 3.1182754;32;02;200071991;CC Retz-en-Valois;Vic-sur-Aisne;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02810136A;0136 -piscine;Piscine Rue Alfred Juneaux  02600 VILLERS COTTERETS;02810;1;FR*S02*E02810136A3;22.0;T2;payant;accessible 24h/24 - 7j/7;recharge accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.260534, 3.086839;32;02;200071991;CC Retz-en-Valois;Villers-Cotterêts;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0216847A;0047 - Centre Aquatique 2;ESPACE AQUATIQUE-la moiserie- 02400 CHÂTEAU THIERRY;02168;2;FR*S02*E0216847A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.066123, 3.391366;32;02;200072031;CA de la Région de Château-Thierry;Château-Thierry;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0216861A;0061 - UTAS de Château-Thierry;Avenue Otmus 02400 CHÂTEAU THIERRY;02168;2;FR*S02*E0216861A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.049546, 3.388322;32;02;200072031;CA de la Région de Château-Thierry;Château-Thierry;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0240824A;0024 - Parking la Plaine;Parking la Plaine 02000 LAON;02408;2;FR*S02*E0240824A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.564315, 3.629072;32;02;200043495;CA du Pays de Laon;Laon;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0264831A;0031 - Place du château;Place du Château 02240 RIBEMONT;02648;2;FR*S02*E0264831A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.796415, 3.458556;32;02;200040426;CC du Val de l'Oise;Ribemont;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02795137A;0137 -rue du général Maunoury;Rue du Général Maunoury 02990 VIC SUR AISNE;02795;1;FR*S02*E02795137A2;50.0;COMBO 2;payant;accessible 24h/24 - 7j/7;recharge rapide accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.403089, 3.113677;32;02;200071991;CC Retz-en-Valois;Vic-sur-Aisne;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02722103A;0103 - Rue Bara;Rue Bara - Gymnase 02200 SOISSONS;02722;2;FR*S02*E02722103A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.386399, 3.324354;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02722105A;0105 - Boulevard Jeanne d'Arc 78;Boulevard Jeanne d'Arc N°78 02200 SOISSONS;02722;2;FR*S02*E02722105A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.37384, 3.323617;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0269110;0010 -Boulevard Gambetta;Boulevard Gambetta 02100 SAINT QUENTIN;02691;2;FR*S02*E0269110A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.51048599, 3.174277265;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E026916A;0006 - Parking de la criée;Parking de la Criée 02100 SAINT QUENTIN;02691;2;FR*S02*E026916A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.848133, 3.286103;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0236121;0021 - place lesur;Place Lesur 02120 GUISE;02361;2;FR*S02*E0236121A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.89870135, 3.628538346;32;02;200071983;CC Thiérache Sambre et Oise;Guise;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0272254;0054 - Espace Gouraud, Allée de  l'innovation;Espace Gouraud, Allée de  l'innovation 02200 SOISSONS;02722;2;FR*S02*E0272254A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.3749646, 3.3209746;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P026913;0003 - GARE1;Place André BAUDEZ 02100 SAINT QUENTIN;02691;2;FR*S02*E026913A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.84065743, 3.298433003;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02722131A;0131 - avenue de laon;avenue de LAON (à proximité de supermarché) 02200 SOISSONS;02722;2;FR*S02*E02722131A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.38857, 3.336628;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
